id,timezone_offset,type,unit,timestamp,start,end,value
,-25200,,stage,2023-06-27 04:44:29+00:00,2023-06-27 04:44:29+00:00,2023-06-27 04:49:29+00:00,2.0
,-25200,,stage,2023-06-27 04:49:29+00:00,2023-06-27 04:49:29+00:00,2023-06-27 04:54:29+00:00,2.0
,-25200,,stage,2023-06-27 04:54:29+00:00,2023-06-27 04:54:29+00:00,2023-06-27 04:59:29+00:00,2.0
,-25200,,stage,2023-06-27 04:59:29+00:00,2023-06-27 04:59:29+00:00,2023-06-27 05:04:29+00:00,4.0
,-25200,,stage,2023-06-27 05:04:29+00:00,2023-06-27 05:04:29+00:00,2023-06-27 05:09:29+00:00,4.0
,-25200,,stage,2023-06-27 05:09:29+00:00,2023-06-27 05:09:29+00:00,2023-06-27 05:14:29+00:00,2.0
,-25200,,stage,2023-06-27 05:14:29+00:00,2023-06-27 05:14:29+00:00,2023-06-27 05:19:29+00:00,2.0
,-25200,,stage,2023-06-27 05:19:29+00:00,2023-06-27 05:19:29+00:00,2023-06-27 05:24:29+00:00,1.0
,-25200,,stage,2023-06-27 05:24:29+00:00,2023-06-27 05:24:29+00:00,2023-06-27 05:29:29+00:00,1.0
,-25200,,stage,2023-06-27 05:29:29+00:00,2023-06-27 05:29:29+00:00,2023-06-27 05:34:29+00:00,1.0
,-25200,,stage,2023-06-27 05:34:29+00:00,2023-06-27 05:34:29+00:00,2023-06-27 05:39:29+00:00,1.0
,-25200,,stage,2023-06-27 05:39:29+00:00,2023-06-27 05:39:29+00:00,2023-06-27 05:44:29+00:00,1.0
,-25200,,stage,2023-06-27 05:44:29+00:00,2023-06-27 05:44:29+00:00,2023-06-27 05:49:29+00:00,1.0
,-25200,,stage,2023-06-27 05:49:29+00:00,2023-06-27 05:49:29+00:00,2023-06-27 05:54:29+00:00,2.0
,-25200,,stage,2023-06-27 05:54:29+00:00,2023-06-27 05:54:29+00:00,2023-06-27 05:59:29+00:00,2.0
,-25200,,stage,2023-06-27 05:59:29+00:00,2023-06-27 05:59:29+00:00,2023-06-27 06:04:29+00:00,1.0
,-25200,,stage,2023-06-27 06:04:29+00:00,2023-06-27 06:04:29+00:00,2023-06-27 06:09:29+00:00,1.0
,-25200,,stage,2023-06-27 06:09:29+00:00,2023-06-27 06:09:29+00:00,2023-06-27 06:14:29+00:00,1.0
,-25200,,stage,2023-06-27 06:14:29+00:00,2023-06-27 06:14:29+00:00,2023-06-27 06:19:29+00:00,2.0
,-25200,,stage,2023-06-27 06:19:29+00:00,2023-06-27 06:19:29+00:00,2023-06-27 06:24:29+00:00,2.0
,-25200,,stage,2023-06-27 06:24:29+00:00,2023-06-27 06:24:29+00:00,2023-06-27 06:29:29+00:00,2.0
,-25200,,stage,2023-06-27 06:29:29+00:00,2023-06-27 06:29:29+00:00,2023-06-27 06:34:29+00:00,2.0
,-25200,,stage,2023-06-27 06:34:29+00:00,2023-06-27 06:34:29+00:00,2023-06-27 06:39:29+00:00,2.0
,-25200,,stage,2023-06-27 06:39:29+00:00,2023-06-27 06:39:29+00:00,2023-06-27 06:44:29+00:00,4.0
,-25200,,stage,2023-06-27 06:44:29+00:00,2023-06-27 06:44:29+00:00,2023-06-27 06:49:29+00:00,2.0
,-25200,,stage,2023-06-27 06:49:29+00:00,2023-06-27 06:49:29+00:00,2023-06-27 06:54:29+00:00,2.0
,-25200,,stage,2023-06-27 06:54:29+00:00,2023-06-27 06:54:29+00:00,2023-06-27 06:59:29+00:00,2.0
,-25200,,stage,2023-06-27 06:59:29+00:00,2023-06-27 06:59:29+00:00,2023-06-27 07:04:29+00:00,3.0
,-25200,,stage,2023-06-27 07:04:29+00:00,2023-06-27 07:04:29+00:00,2023-06-27 07:09:29+00:00,2.0
,-25200,,stage,2023-06-27 07:09:29+00:00,2023-06-27 07:09:29+00:00,2023-06-27 07:14:29+00:00,2.0
,-25200,,stage,2023-06-27 07:14:29+00:00,2023-06-27 07:14:29+00:00,2023-06-27 07:19:29+00:00,2.0
,-25200,,stage,2023-06-27 07:19:29+00:00,2023-06-27 07:19:29+00:00,2023-06-27 07:24:29+00:00,1.0
,-25200,,stage,2023-06-27 07:24:29+00:00,2023-06-27 07:24:29+00:00,2023-06-27 07:29:29+00:00,1.0
,-25200,,stage,2023-06-27 07:29:29+00:00,2023-06-27 07:29:29+00:00,2023-06-27 07:34:29+00:00,1.0
,-25200,,stage,2023-06-27 07:34:29+00:00,2023-06-27 07:34:29+00:00,2023-06-27 07:39:29+00:00,1.0
,-25200,,stage,2023-06-27 07:39:29+00:00,2023-06-27 07:39:29+00:00,2023-06-27 07:44:29+00:00,2.0
,-25200,,stage,2023-06-27 07:44:29+00:00,2023-06-27 07:44:29+00:00,2023-06-27 07:49:29+00:00,3.0
,-25200,,stage,2023-06-27 07:49:29+00:00,2023-06-27 07:49:29+00:00,2023-06-27 07:54:29+00:00,3.0
,-25200,,stage,2023-06-27 07:54:29+00:00,2023-06-27 07:54:29+00:00,2023-06-27 07:59:29+00:00,3.0
,-25200,,stage,2023-06-27 07:59:29+00:00,2023-06-27 07:59:29+00:00,2023-06-27 08:04:29+00:00,3.0
,-25200,,stage,2023-06-27 08:04:29+00:00,2023-06-27 08:04:29+00:00,2023-06-27 08:09:29+00:00,3.0
,-25200,,stage,2023-06-27 08:09:29+00:00,2023-06-27 08:09:29+00:00,2023-06-27 08:14:29+00:00,2.0
,-25200,,stage,2023-06-27 08:14:29+00:00,2023-06-27 08:14:29+00:00,2023-06-27 08:19:29+00:00,2.0
,-25200,,stage,2023-06-27 08:19:29+00:00,2023-06-27 08:19:29+00:00,2023-06-27 08:24:29+00:00,2.0
,-25200,,stage,2023-06-27 08:24:29+00:00,2023-06-27 08:24:29+00:00,2023-06-27 08:29:29+00:00,2.0
,-25200,,stage,2023-06-27 08:29:29+00:00,2023-06-27 08:29:29+00:00,2023-06-27 08:34:29+00:00,2.0
,-25200,,stage,2023-06-27 08:34:29+00:00,2023-06-27 08:34:29+00:00,2023-06-27 08:39:29+00:00,2.0
,-25200,,stage,2023-06-27 08:39:29+00:00,2023-06-27 08:39:29+00:00,2023-06-27 08:44:29+00:00,2.0
,-25200,,stage,2023-06-27 08:44:29+00:00,2023-06-27 08:44:29+00:00,2023-06-27 08:49:29+00:00,2.0
,-25200,,stage,2023-06-27 08:49:29+00:00,2023-06-27 08:49:29+00:00,2023-06-27 08:54:29+00:00,2.0
,-25200,,stage,2023-06-27 08:54:29+00:00,2023-06-27 08:54:29+00:00,2023-06-27 08:59:29+00:00,2.0
,-25200,,stage,2023-06-27 08:59:29+00:00,2023-06-27 08:59:29+00:00,2023-06-27 09:04:29+00:00,2.0
,-25200,,stage,2023-06-27 09:04:29+00:00,2023-06-27 09:04:29+00:00,2023-06-27 09:09:29+00:00,2.0
,-25200,,stage,2023-06-27 09:09:29+00:00,2023-06-27 09:09:29+00:00,2023-06-27 09:14:29+00:00,2.0
,-25200,,stage,2023-06-27 09:14:29+00:00,2023-06-27 09:14:29+00:00,2023-06-27 09:19:29+00:00,2.0
,-25200,,stage,2023-06-27 09:19:29+00:00,2023-06-27 09:19:29+00:00,2023-06-27 09:24:29+00:00,2.0
,-25200,,stage,2023-06-27 09:24:29+00:00,2023-06-27 09:24:29+00:00,2023-06-27 09:29:29+00:00,2.0
,-25200,,stage,2023-06-27 09:29:29+00:00,2023-06-27 09:29:29+00:00,2023-06-27 09:34:29+00:00,3.0
,-25200,,stage,2023-06-27 09:34:29+00:00,2023-06-27 09:34:29+00:00,2023-06-27 09:39:29+00:00,3.0
,-25200,,stage,2023-06-27 09:39:29+00:00,2023-06-27 09:39:29+00:00,2023-06-27 09:44:29+00:00,3.0
,-25200,,stage,2023-06-27 09:44:29+00:00,2023-06-27 09:44:29+00:00,2023-06-27 09:49:29+00:00,3.0
,-25200,,stage,2023-06-27 09:49:29+00:00,2023-06-27 09:49:29+00:00,2023-06-27 09:54:29+00:00,3.0
,-25200,,stage,2023-06-27 09:54:29+00:00,2023-06-27 09:54:29+00:00,2023-06-27 09:59:29+00:00,2.0
,-25200,,stage,2023-06-27 09:59:29+00:00,2023-06-27 09:59:29+00:00,2023-06-27 10:04:29+00:00,2.0
,-25200,,stage,2023-06-27 10:04:29+00:00,2023-06-27 10:04:29+00:00,2023-06-27 10:09:29+00:00,2.0
,-25200,,stage,2023-06-27 10:09:29+00:00,2023-06-27 10:09:29+00:00,2023-06-27 10:14:29+00:00,2.0
,-25200,,stage,2023-06-27 10:14:29+00:00,2023-06-27 10:14:29+00:00,2023-06-27 10:19:29+00:00,2.0
,-25200,,stage,2023-06-27 10:19:29+00:00,2023-06-27 10:19:29+00:00,2023-06-27 10:24:29+00:00,2.0
,-25200,,stage,2023-06-27 10:24:29+00:00,2023-06-27 10:24:29+00:00,2023-06-27 10:29:29+00:00,2.0
,-25200,,stage,2023-06-27 10:29:29+00:00,2023-06-27 10:29:29+00:00,2023-06-27 10:34:29+00:00,2.0
,-25200,,stage,2023-06-27 10:34:29+00:00,2023-06-27 10:34:29+00:00,2023-06-27 10:39:29+00:00,2.0
,-25200,,stage,2023-06-27 10:39:29+00:00,2023-06-27 10:39:29+00:00,2023-06-27 10:44:29+00:00,2.0
,-25200,,stage,2023-06-27 10:44:29+00:00,2023-06-27 10:44:29+00:00,2023-06-27 10:49:29+00:00,2.0
,-25200,,stage,2023-06-27 10:49:29+00:00,2023-06-27 10:49:29+00:00,2023-06-27 10:54:29+00:00,2.0
,-25200,,stage,2023-06-27 10:54:29+00:00,2023-06-27 10:54:29+00:00,2023-06-27 10:59:29+00:00,2.0
,-25200,,stage,2023-06-27 10:59:29+00:00,2023-06-27 10:59:29+00:00,2023-06-27 11:04:29+00:00,2.0
,-25200,,stage,2023-06-27 11:04:29+00:00,2023-06-27 11:04:29+00:00,2023-06-27 11:09:29+00:00,2.0
,-25200,,stage,2023-06-27 11:09:29+00:00,2023-06-27 11:09:29+00:00,2023-06-27 11:14:29+00:00,2.0
,-25200,,stage,2023-06-27 11:14:29+00:00,2023-06-27 11:14:29+00:00,2023-06-27 11:19:29+00:00,3.0
,-25200,,stage,2023-06-27 11:19:29+00:00,2023-06-27 11:19:29+00:00,2023-06-27 11:24:29+00:00,3.0
,-25200,,stage,2023-06-27 11:24:29+00:00,2023-06-27 11:24:29+00:00,2023-06-27 11:29:29+00:00,3.0
,-25200,,stage,2023-06-27 11:29:29+00:00,2023-06-27 11:29:29+00:00,2023-06-27 11:34:29+00:00,3.0
,-25200,,stage,2023-06-27 11:34:29+00:00,2023-06-27 11:34:29+00:00,2023-06-27 11:39:29+00:00,3.0
,-25200,,stage,2023-06-27 11:39:29+00:00,2023-06-27 11:39:29+00:00,2023-06-27 11:44:29+00:00,3.0
,-25200,,stage,2023-06-27 11:44:29+00:00,2023-06-27 11:44:29+00:00,2023-06-27 11:49:29+00:00,3.0
,-25200,,stage,2023-06-27 11:49:29+00:00,2023-06-27 11:49:29+00:00,2023-06-27 11:54:29+00:00,3.0
,-25200,,stage,2023-06-27 11:54:29+00:00,2023-06-27 11:54:29+00:00,2023-06-27 11:59:29+00:00,2.0
,-25200,,stage,2023-06-27 11:59:29+00:00,2023-06-27 11:59:29+00:00,2023-06-27 12:04:29+00:00,2.0
,-25200,,stage,2023-06-27 12:04:29+00:00,2023-06-27 12:04:29+00:00,2023-06-27 12:09:29+00:00,2.0
,-25200,,stage,2023-06-27 12:09:29+00:00,2023-06-27 12:09:29+00:00,2023-06-27 12:14:29+00:00,2.0
,-25200,,stage,2023-06-27 12:14:29+00:00,2023-06-27 12:14:29+00:00,2023-06-27 12:19:29+00:00,2.0
,-25200,,stage,2023-06-27 12:19:29+00:00,2023-06-27 12:19:29+00:00,2023-06-27 12:24:29+00:00,2.0
,-25200,,stage,2023-06-27 12:24:29+00:00,2023-06-27 12:24:29+00:00,2023-06-27 12:29:29+00:00,2.0
,-25200,,stage,2023-06-27 12:29:29+00:00,2023-06-27 12:29:29+00:00,2023-06-27 12:34:29+00:00,2.0
,-25200,,stage,2023-06-27 12:34:29+00:00,2023-06-27 12:34:29+00:00,2023-06-27 12:39:29+00:00,2.0
,-25200,,stage,2023-06-27 12:39:29+00:00,2023-06-27 12:39:29+00:00,2023-06-27 12:44:29+00:00,2.0
,-25200,,stage,2023-06-27 12:44:29+00:00,2023-06-27 12:44:29+00:00,2023-06-27 12:49:29+00:00,2.0
,-25200,,stage,2023-06-27 12:49:29+00:00,2023-06-27 12:49:29+00:00,2023-06-27 12:54:29+00:00,2.0
,-25200,,stage,2023-06-27 12:54:29+00:00,2023-06-27 12:54:29+00:00,2023-06-27 12:59:29+00:00,4.0
,-25200,,stage,2023-06-27 12:59:29+00:00,2023-06-27 12:59:29+00:00,2023-06-27 13:04:29+00:00,4.0
,-25200,,stage,2023-06-27 13:04:29+00:00,2023-06-27 13:04:29+00:00,2023-06-27 13:09:29+00:00,4.0
,-25200,,stage,2023-06-28 04:35:31+00:00,2023-06-28 04:35:31+00:00,2023-06-28 04:40:31+00:00,4.0
,-25200,,stage,2023-06-28 04:40:31+00:00,2023-06-28 04:40:31+00:00,2023-06-28 04:45:31+00:00,2.0
,-25200,,stage,2023-06-28 04:45:31+00:00,2023-06-28 04:45:31+00:00,2023-06-28 04:50:31+00:00,2.0
,-25200,,stage,2023-06-28 04:50:31+00:00,2023-06-28 04:50:31+00:00,2023-06-28 04:55:31+00:00,2.0
,-25200,,stage,2023-06-28 04:55:31+00:00,2023-06-28 04:55:31+00:00,2023-06-28 05:00:31+00:00,1.0
,-25200,,stage,2023-06-28 05:00:31+00:00,2023-06-28 05:00:31+00:00,2023-06-28 05:05:31+00:00,1.0
,-25200,,stage,2023-06-28 05:05:31+00:00,2023-06-28 05:05:31+00:00,2023-06-28 05:10:31+00:00,1.0
,-25200,,stage,2023-06-28 05:10:31+00:00,2023-06-28 05:10:31+00:00,2023-06-28 05:15:31+00:00,1.0
,-25200,,stage,2023-06-28 05:15:31+00:00,2023-06-28 05:15:31+00:00,2023-06-28 05:20:31+00:00,1.0
,-25200,,stage,2023-06-28 05:20:31+00:00,2023-06-28 05:20:31+00:00,2023-06-28 05:25:31+00:00,1.0
,-25200,,stage,2023-06-28 05:25:31+00:00,2023-06-28 05:25:31+00:00,2023-06-28 05:30:31+00:00,1.0
,-25200,,stage,2023-06-28 05:30:31+00:00,2023-06-28 05:30:31+00:00,2023-06-28 05:35:31+00:00,1.0
,-25200,,stage,2023-06-28 05:35:31+00:00,2023-06-28 05:35:31+00:00,2023-06-28 05:40:31+00:00,2.0
,-25200,,stage,2023-06-28 05:40:31+00:00,2023-06-28 05:40:31+00:00,2023-06-28 05:45:31+00:00,2.0
,-25200,,stage,2023-06-28 05:45:31+00:00,2023-06-28 05:45:31+00:00,2023-06-28 05:50:31+00:00,2.0
,-25200,,stage,2023-06-28 05:50:31+00:00,2023-06-28 05:50:31+00:00,2023-06-28 05:55:31+00:00,2.0
,-25200,,stage,2023-06-28 05:55:31+00:00,2023-06-28 05:55:31+00:00,2023-06-28 06:00:31+00:00,2.0
,-25200,,stage,2023-06-28 06:00:31+00:00,2023-06-28 06:00:31+00:00,2023-06-28 06:05:31+00:00,2.0
,-25200,,stage,2023-06-28 06:05:31+00:00,2023-06-28 06:05:31+00:00,2023-06-28 06:10:31+00:00,1.0
,-25200,,stage,2023-06-28 06:10:31+00:00,2023-06-28 06:10:31+00:00,2023-06-28 06:15:31+00:00,1.0
,-25200,,stage,2023-06-28 06:15:31+00:00,2023-06-28 06:15:31+00:00,2023-06-28 06:20:31+00:00,2.0
,-25200,,stage,2023-06-28 06:20:31+00:00,2023-06-28 06:20:31+00:00,2023-06-28 06:25:31+00:00,2.0
,-25200,,stage,2023-06-28 06:25:31+00:00,2023-06-28 06:25:31+00:00,2023-06-28 06:30:31+00:00,1.0
,-25200,,stage,2023-06-28 06:30:31+00:00,2023-06-28 06:30:31+00:00,2023-06-28 06:35:31+00:00,1.0
,-25200,,stage,2023-06-28 06:35:31+00:00,2023-06-28 06:35:31+00:00,2023-06-28 06:40:31+00:00,2.0
,-25200,,stage,2023-06-28 06:40:31+00:00,2023-06-28 06:40:31+00:00,2023-06-28 06:45:31+00:00,2.0
,-25200,,stage,2023-06-28 06:45:31+00:00,2023-06-28 06:45:31+00:00,2023-06-28 06:50:31+00:00,2.0
,-25200,,stage,2023-06-28 06:50:31+00:00,2023-06-28 06:50:31+00:00,2023-06-28 06:55:31+00:00,2.0
,-25200,,stage,2023-06-28 06:55:31+00:00,2023-06-28 06:55:31+00:00,2023-06-28 07:00:31+00:00,3.0
,-25200,,stage,2023-06-28 07:00:31+00:00,2023-06-28 07:00:31+00:00,2023-06-28 07:05:31+00:00,3.0
,-25200,,stage,2023-06-28 07:05:31+00:00,2023-06-28 07:05:31+00:00,2023-06-28 07:10:31+00:00,3.0
,-25200,,stage,2023-06-28 07:10:31+00:00,2023-06-28 07:10:31+00:00,2023-06-28 07:15:31+00:00,3.0
,-25200,,stage,2023-06-28 07:15:31+00:00,2023-06-28 07:15:31+00:00,2023-06-28 07:20:31+00:00,3.0
,-25200,,stage,2023-06-28 07:20:31+00:00,2023-06-28 07:20:31+00:00,2023-06-28 07:25:31+00:00,3.0
,-25200,,stage,2023-06-28 07:25:31+00:00,2023-06-28 07:25:31+00:00,2023-06-28 07:30:31+00:00,3.0
,-25200,,stage,2023-06-28 07:30:31+00:00,2023-06-28 07:30:31+00:00,2023-06-28 07:35:31+00:00,2.0
,-25200,,stage,2023-06-28 07:35:31+00:00,2023-06-28 07:35:31+00:00,2023-06-28 07:40:31+00:00,2.0
,-25200,,stage,2023-06-28 07:40:31+00:00,2023-06-28 07:40:31+00:00,2023-06-28 07:45:31+00:00,2.0
,-25200,,stage,2023-06-28 07:45:31+00:00,2023-06-28 07:45:31+00:00,2023-06-28 07:50:31+00:00,2.0
,-25200,,stage,2023-06-28 07:50:31+00:00,2023-06-28 07:50:31+00:00,2023-06-28 07:55:31+00:00,1.0
,-25200,,stage,2023-06-28 07:55:31+00:00,2023-06-28 07:55:31+00:00,2023-06-28 08:00:31+00:00,1.0
,-25200,,stage,2023-06-28 08:00:31+00:00,2023-06-28 08:00:31+00:00,2023-06-28 08:05:31+00:00,1.0
,-25200,,stage,2023-06-28 08:05:31+00:00,2023-06-28 08:05:31+00:00,2023-06-28 08:10:31+00:00,2.0
,-25200,,stage,2023-06-28 08:10:31+00:00,2023-06-28 08:10:31+00:00,2023-06-28 08:15:31+00:00,2.0
,-25200,,stage,2023-06-28 08:15:31+00:00,2023-06-28 08:15:31+00:00,2023-06-28 08:20:31+00:00,2.0
,-25200,,stage,2023-06-28 08:20:31+00:00,2023-06-28 08:20:31+00:00,2023-06-28 08:25:31+00:00,2.0
,-25200,,stage,2023-06-28 08:25:31+00:00,2023-06-28 08:25:31+00:00,2023-06-28 08:30:31+00:00,2.0
,-25200,,stage,2023-06-28 08:30:31+00:00,2023-06-28 08:30:31+00:00,2023-06-28 08:35:31+00:00,2.0
,-25200,,stage,2023-06-28 08:35:31+00:00,2023-06-28 08:35:31+00:00,2023-06-28 08:40:31+00:00,2.0
,-25200,,stage,2023-06-28 08:40:31+00:00,2023-06-28 08:40:31+00:00,2023-06-28 08:45:31+00:00,3.0
,-25200,,stage,2023-06-28 08:45:31+00:00,2023-06-28 08:45:31+00:00,2023-06-28 08:50:31+00:00,3.0
,-25200,,stage,2023-06-28 08:50:31+00:00,2023-06-28 08:50:31+00:00,2023-06-28 08:55:31+00:00,3.0
,-25200,,stage,2023-06-28 08:55:31+00:00,2023-06-28 08:55:31+00:00,2023-06-28 09:00:31+00:00,3.0
,-25200,,stage,2023-06-28 09:00:31+00:00,2023-06-28 09:00:31+00:00,2023-06-28 09:05:31+00:00,3.0
,-25200,,stage,2023-06-28 09:05:31+00:00,2023-06-28 09:05:31+00:00,2023-06-28 09:10:31+00:00,3.0
,-25200,,stage,2023-06-28 09:10:31+00:00,2023-06-28 09:10:31+00:00,2023-06-28 09:15:31+00:00,2.0
,-25200,,stage,2023-06-28 09:15:31+00:00,2023-06-28 09:15:31+00:00,2023-06-28 09:20:31+00:00,2.0
,-25200,,stage,2023-06-28 09:20:31+00:00,2023-06-28 09:20:31+00:00,2023-06-28 09:25:31+00:00,2.0
,-25200,,stage,2023-06-28 09:25:31+00:00,2023-06-28 09:25:31+00:00,2023-06-28 09:30:31+00:00,1.0
,-25200,,stage,2023-06-28 09:30:31+00:00,2023-06-28 09:30:31+00:00,2023-06-28 09:35:31+00:00,2.0
,-25200,,stage,2023-06-28 09:35:31+00:00,2023-06-28 09:35:31+00:00,2023-06-28 09:40:31+00:00,2.0
,-25200,,stage,2023-06-28 09:40:31+00:00,2023-06-28 09:40:31+00:00,2023-06-28 09:45:31+00:00,2.0
,-25200,,stage,2023-06-28 09:45:31+00:00,2023-06-28 09:45:31+00:00,2023-06-28 09:50:31+00:00,2.0
,-25200,,stage,2023-06-28 09:50:31+00:00,2023-06-28 09:50:31+00:00,2023-06-28 09:55:31+00:00,2.0
,-25200,,stage,2023-06-28 09:55:31+00:00,2023-06-28 09:55:31+00:00,2023-06-28 10:00:31+00:00,2.0
,-25200,,stage,2023-06-28 10:00:31+00:00,2023-06-28 10:00:31+00:00,2023-06-28 10:05:31+00:00,2.0
,-25200,,stage,2023-06-28 10:05:31+00:00,2023-06-28 10:05:31+00:00,2023-06-28 10:10:31+00:00,2.0
,-25200,,stage,2023-06-28 10:10:31+00:00,2023-06-28 10:10:31+00:00,2023-06-28 10:15:31+00:00,2.0
,-25200,,stage,2023-06-28 10:15:31+00:00,2023-06-28 10:15:31+00:00,2023-06-28 10:20:31+00:00,3.0
,-25200,,stage,2023-06-28 10:20:31+00:00,2023-06-28 10:20:31+00:00,2023-06-28 10:25:31+00:00,3.0
,-25200,,stage,2023-06-28 10:25:31+00:00,2023-06-28 10:25:31+00:00,2023-06-28 10:30:31+00:00,3.0
,-25200,,stage,2023-06-28 10:30:31+00:00,2023-06-28 10:30:31+00:00,2023-06-28 10:35:31+00:00,3.0
,-25200,,stage,2023-06-28 10:35:31+00:00,2023-06-28 10:35:31+00:00,2023-06-28 10:40:31+00:00,3.0
,-25200,,stage,2023-06-28 10:40:31+00:00,2023-06-28 10:40:31+00:00,2023-06-28 10:45:31+00:00,3.0
,-25200,,stage,2023-06-28 10:45:31+00:00,2023-06-28 10:45:31+00:00,2023-06-28 10:50:31+00:00,3.0
,-25200,,stage,2023-06-28 10:50:31+00:00,2023-06-28 10:50:31+00:00,2023-06-28 10:55:31+00:00,3.0
,-25200,,stage,2023-06-28 10:55:31+00:00,2023-06-28 10:55:31+00:00,2023-06-28 11:00:31+00:00,3.0
,-25200,,stage,2023-06-28 11:00:31+00:00,2023-06-28 11:00:31+00:00,2023-06-28 11:05:31+00:00,2.0
,-25200,,stage,2023-06-28 11:05:31+00:00,2023-06-28 11:05:31+00:00,2023-06-28 11:10:31+00:00,2.0
,-25200,,stage,2023-06-28 11:10:31+00:00,2023-06-28 11:10:31+00:00,2023-06-28 11:15:31+00:00,2.0
,-25200,,stage,2023-06-28 11:15:31+00:00,2023-06-28 11:15:31+00:00,2023-06-28 11:20:31+00:00,2.0
,-25200,,stage,2023-06-28 11:20:31+00:00,2023-06-28 11:20:31+00:00,2023-06-28 11:25:31+00:00,2.0
,-25200,,stage,2023-06-28 11:25:31+00:00,2023-06-28 11:25:31+00:00,2023-06-28 11:30:31+00:00,2.0
,-25200,,stage,2023-06-28 11:30:31+00:00,2023-06-28 11:30:31+00:00,2023-06-28 11:35:31+00:00,2.0
,-25200,,stage,2023-06-28 11:35:31+00:00,2023-06-28 11:35:31+00:00,2023-06-28 11:40:31+00:00,2.0
,-25200,,stage,2023-06-28 11:40:31+00:00,2023-06-28 11:40:31+00:00,2023-06-28 11:45:31+00:00,2.0
,-25200,,stage,2023-06-28 11:45:31+00:00,2023-06-28 11:45:31+00:00,2023-06-28 11:50:31+00:00,2.0
,-25200,,stage,2023-06-28 11:50:31+00:00,2023-06-28 11:50:31+00:00,2023-06-28 11:55:31+00:00,2.0
,-25200,,stage,2023-06-28 11:55:31+00:00,2023-06-28 11:55:31+00:00,2023-06-28 12:00:31+00:00,2.0
,-25200,,stage,2023-06-28 12:00:31+00:00,2023-06-28 12:00:31+00:00,2023-06-28 12:05:31+00:00,3.0
,-25200,,stage,2023-06-28 12:05:31+00:00,2023-06-28 12:05:31+00:00,2023-06-28 12:10:31+00:00,3.0
,-25200,,stage,2023-06-28 12:10:31+00:00,2023-06-28 12:10:31+00:00,2023-06-28 12:15:31+00:00,3.0
,-25200,,stage,2023-06-28 12:15:31+00:00,2023-06-28 12:15:31+00:00,2023-06-28 12:20:31+00:00,3.0
,-25200,,stage,2023-06-28 12:20:31+00:00,2023-06-28 12:20:31+00:00,2023-06-28 12:25:31+00:00,3.0
,-25200,,stage,2023-06-28 12:25:31+00:00,2023-06-28 12:25:31+00:00,2023-06-28 12:30:31+00:00,3.0
,-25200,,stage,2023-06-28 12:30:31+00:00,2023-06-28 12:30:31+00:00,2023-06-28 12:35:31+00:00,3.0
,-25200,,stage,2023-06-28 12:35:31+00:00,2023-06-28 12:35:31+00:00,2023-06-28 12:40:31+00:00,2.0
,-25200,,stage,2023-06-28 12:40:31+00:00,2023-06-28 12:40:31+00:00,2023-06-28 12:45:31+00:00,2.0
,-25200,,stage,2023-06-28 12:45:31+00:00,2023-06-28 12:45:31+00:00,2023-06-28 12:50:31+00:00,2.0
,-25200,,stage,2023-06-28 12:50:31+00:00,2023-06-28 12:50:31+00:00,2023-06-28 12:55:31+00:00,2.0
,-25200,,stage,2023-06-28 12:55:31+00:00,2023-06-28 12:55:31+00:00,2023-06-28 13:00:31+00:00,2.0
,-25200,,stage,2023-06-28 13:00:31+00:00,2023-06-28 13:00:31+00:00,2023-06-28 13:05:31+00:00,4.0
,-25200,,stage,2023-06-29 04:55:30+00:00,2023-06-29 04:55:30+00:00,2023-06-29 05:00:30+00:00,4.0
,-25200,,stage,2023-06-29 05:00:30+00:00,2023-06-29 05:00:30+00:00,2023-06-29 05:05:30+00:00,4.0
,-25200,,stage,2023-06-29 05:05:30+00:00,2023-06-29 05:05:30+00:00,2023-06-29 05:10:30+00:00,2.0
,-25200,,stage,2023-06-29 05:10:30+00:00,2023-06-29 05:10:30+00:00,2023-06-29 05:15:30+00:00,2.0
,-25200,,stage,2023-06-29 05:15:30+00:00,2023-06-29 05:15:30+00:00,2023-06-29 05:20:30+00:00,2.0
,-25200,,stage,2023-06-29 05:20:30+00:00,2023-06-29 05:20:30+00:00,2023-06-29 05:25:30+00:00,1.0
,-25200,,stage,2023-06-29 05:25:30+00:00,2023-06-29 05:25:30+00:00,2023-06-29 05:30:30+00:00,1.0
,-25200,,stage,2023-06-29 05:30:30+00:00,2023-06-29 05:30:30+00:00,2023-06-29 05:35:30+00:00,1.0
,-25200,,stage,2023-06-29 05:35:30+00:00,2023-06-29 05:35:30+00:00,2023-06-29 05:40:30+00:00,1.0
,-25200,,stage,2023-06-29 05:40:30+00:00,2023-06-29 05:40:30+00:00,2023-06-29 05:45:30+00:00,1.0
,-25200,,stage,2023-06-29 05:45:30+00:00,2023-06-29 05:45:30+00:00,2023-06-29 05:50:30+00:00,1.0
,-25200,,stage,2023-06-29 05:50:30+00:00,2023-06-29 05:50:30+00:00,2023-06-29 05:55:30+00:00,1.0
,-25200,,stage,2023-06-29 05:55:30+00:00,2023-06-29 05:55:30+00:00,2023-06-29 06:00:30+00:00,4.0
,-25200,,stage,2023-06-29 06:00:30+00:00,2023-06-29 06:00:30+00:00,2023-06-29 06:05:30+00:00,2.0
,-25200,,stage,2023-06-29 06:05:30+00:00,2023-06-29 06:05:30+00:00,2023-06-29 06:10:30+00:00,2.0
